ShipmentID,ProductID,WarehouseID,Carrier,ShipDate,RequestedDate,DeliveredDate,Qty,Revenue,FreightCost,OnTimeFlag,TransitDays
82271,114,2,RegionalX,2025-03-29,2025-04-01,2025-04-02,10,46.0,1.63,0,4
82272,112,1,AirFast,2025-03-29,2025-03-30,2025-03-31,25,393.75,24.98,0,2
82273,106,3,AirFast,2025-03-29,2025-03-30,2025-03-30,25,247.5,18.38,1,1
82274,108,4,RegionalX,2025-03-29,2025-04-03,2025-04-01,40,216.0,11.22,1,3
82275,113,1,GroundCo,2025-03-29,2025-04-02,2025-04-03,75,221.25,6.03,0,5
82276,114,3,RegionalX,2025-03-30,2025-04-02,2025-04-02,100,460.0,14.88,1,3
82277,109,4,GroundCo,2025-03-30,2025-04-04,2025-04-04,10,120.0,4.02,1,5
82278,105,2,GroundCo,2025-03-30,2025-04-04,2025-04-03,20,130.0,4.01,1,4
82279,102,4,GroundCo,2025-03-31,2025-04-05,2025-04-04,25,40.0,1.65,1,4
82280,109,4,RegionalX,2025-03-31,2025-04-05,2025-04-02,40,480.0,19.86,1,2
82281,114,3,RegionalX,2025-03-31,2025-04-05,2025-04-02,25,115.0,4.41,1,2
82282,110,1,GroundCo,2025-03-31,2025-04-04,2025-04-04,40,330.0,12.84,1,4
82283,105,1,RegionalX,2025-03-31,2025-04-05,2025-04-04,10,65.0,3.25,1,4
82284,108,3,GroundCo,2025-04-01,2025-04-07,2025-04-05,40,216.0,8.57,1,4
82285,110,1,RegionalX,2025-04-01,2025-04-06,2025-04-04,10,82.5,3.67,1,3
82286,105,4,GroundCo,2025-04-01,2025-04-07,2025-04-06,40,260.0,7.11,1,5
82287,104,4,GroundCo,2025-04-01,2025-04-06,2025-04-05,50,22.5,0.41,1,4
82288,112,4,GroundCo,2025-04-01,2025-04-06,2025-04-05,100,1575.0,69.4,1,4
82289,115,4,RegionalX,2025-04-02,2025-04-07,2025-04-04,20,139.8,5.76,1,2
82290,115,1,GroundCo,2025-04-02,2025-04-08,2025-04-06,25,174.75,6.95,1,4
82291,112,1,AirFast,2025-04-02,2025-04-04,2025-04-04,20,315.0,20.78,1,2
82292,114,1,GroundCo,2025-04-02,2025-04-07,2025-04-07,50,230.0,7.19,1,5
82293,114,4,GroundCo,2025-04-02,2025-04-07,2025-04-06,20,92.0,2.29,1,4
82294,104,2,GroundCo,2025-04-03,2025-04-09,2025-04-06,40,18.0,0.33,1,3
82295,108,4,RegionalX,2025-04-03,2025-04-07,2025-04-05,10,54.0,2.42,1,2
82296,103,2,RegionalX,2025-04-03,2025-04-07,2025-04-06,40,30.0,1.26,1,3
82297,113,1,RegionalX,2025-04-04,2025-04-09,2025-04-08,100,295.0,11.19,1,4
82298,106,2,GroundCo,2025-04-04,2025-04-10,2025-04-07,25,247.5,8.45,1,3
82299,113,2,RegionalX,2025-04-04,2025-04-08,2025-04-06,20,59.0,2.44,1,2
82300,112,4,AirFast,2025-04-04,2025-04-07,2025-04-06,10,157.5,11.31,1,2
82301,101,3,RegionalX,2025-04-04,2025-04-07,2025-04-06,20,24.0,0.93,1,2
82302,113,1,GroundCo,2025-04-05,2025-04-11,2025-04-08,40,118.0,3.41,1,3
82303,104,2,RegionalX,2025-04-05,2025-04-08,2025-04-07,100,45.0,1.36,1,2
82304,111,1,GroundCo,2025-04-05,2025-04-11,2025-04-10,100,950.0,37.81,1,5
82305,102,2,GroundCo,2025-04-05,2025-04-09,2025-04-09,50,80.0,3.53,1,4
82306,113,2,RegionalX,2025-04-05,2025-04-09,2025-04-09,20,59.0,2.67,1,4
82307,101,4,RegionalX,2025-04-05,2025-04-10,2025-04-08,25,30.0,1.37,1,3
82308,101,2,RegionalX,2025-04-06,2025-04-11,2025-04-10,50,60.0,2.29,1,4
82309,115,1,RegionalX,2025-04-06,2025-04-10,2025-04-10,20,139.8,6.33,1,4
82310,101,1,GroundCo,2025-04-06,2025-04-12,2025-04-10,100,120.0,4.1,1,4
82311,107,2,GroundCo,2025-04-06,2025-04-12,2025-04-09,25,95.0,2.95,1,3
82312,105,2,RegionalX,2025-04-07,2025-04-12,2025-04-11,50,325.0,15.66,1,4
82313,113,1,RegionalX,2025-04-07,2025-04-12,2025-04-11,100,295.0,8.9,1,4
82314,112,1,GroundCo,2025-04-07,2025-04-11,2025-04-11,50,787.5,35.75,1,4
82315,105,2,RegionalX,2025-04-07,2025-04-12,2025-04-09,25,162.5,5.59,1,2
82316,115,2,AirFast,2025-04-08,2025-04-11,2025-04-09,75,524.25,32.6,1,1
82317,108,1,GroundCo,2025-04-08,2025-04-14,2025-04-18,10,54.0,2.01,0,10
82318,101,4,RegionalX,2025-04-08,2025-04-11,2025-04-12,20,24.0,0.82,0,4
82319,111,1,GroundCo,2025-04-08,2025-04-12,2025-04-13,40,380.0,15.78,0,5
82320,109,2,RegionalX,2025-04-08,2025-04-12,2025-04-12,100,1200.0,54.18,1,4
82321,111,1,GroundCo,2025-04-09,2025-04-15,2025-04-13,50,475.0,19.77,1,4
82322,103,4,RegionalX,2025-04-09,2025-04-12,2025-04-11,10,7.5,0.25,1,2
82323,110,1,RegionalX,2025-04-09,2025-04-12,2025-04-12,40,330.0,13.79,1,3
82324,101,1,GroundCo,2025-04-10,2025-04-14,2025-04-13,100,120.0,4.11,1,3
82325,111,2,AirFast,2025-04-10,2025-04-11,2025-04-11,40,380.0,24.49,1,1
82326,104,3,RegionalX,2025-04-10,2025-04-15,2025-04-14,40,18.0,0.46,1,4
82327,109,4,AirFast,2025-04-10,2025-04-11,2025-04-12,10,120.0,8.95,0,2
82328,105,2,RegionalX,2025-04-11,2025-04-14,2025-04-13,25,162.5,7.17,1,2
82329,115,2,AirFast,2025-04-11,2025-04-13,2025-04-12,40,279.6,20.78,1,1
82330,105,4,GroundCo,2025-04-11,2025-04-17,2025-04-16,100,650.0,20.76,1,5
82331,113,4,GroundCo,2025-04-11,2025-04-16,2025-04-15,100,295.0,7.37,1,4
82332,101,3,GroundCo,2025-04-12,2025-04-17,2025-04-15,75,90.0,3.45,1,3
82333,114,4,RegionalX,2025-04-12,2025-04-16,2025-04-14,100,460.0,21.64,1,2
82334,114,3,RegionalX,2025-04-12,2025-04-17,2025-04-15,50,230.0,10.82,1,3
82335,110,4,AirFast,2025-04-12,2025-04-15,2025-04-14,20,165.0,11.55,1,2
82336,103,2,AirFast,2025-04-12,2025-04-14,2025-04-13,20,15.0,1.01,1,1
82337,105,1,GroundCo,2025-04-13,2025-04-18,2025-04-17,50,325.0,13.48,1,4
82338,114,2,GroundCo,2025-04-13,2025-04-18,2025-04-18,10,46.0,1.39,1,5
82339,103,4,RegionalX,2025-04-13,2025-04-16,2025-04-16,20,15.0,0.42,1,3
82340,108,4,GroundCo,2025-04-13,2025-04-18,2025-04-18,25,135.0,5.64,1,5
82341,110,2,RegionalX,2025-04-13,2025-04-18,2025-04-17,75,618.75,27.69,1,4
82342,104,3,RegionalX,2025-04-13,2025-04-17,2025-04-16,75,33.75,1.01,1,3
82343,112,4,GroundCo,2025-04-14,2025-04-19,2025-04-23,20,315.0,9.03,0,9
82344,102,2,GroundCo,2025-04-14,2025-04-18,2025-04-18,20,32.0,1.37,1,4
82345,114,2,GroundCo,2025-04-14,2025-04-20,2025-04-17,20,92.0,3.61,1,3
82346,110,1,GroundCo,2025-04-14,2025-04-19,2025-04-17,20,165.0,6.87,1,3
82347,105,3,GroundCo,2025-04-14,2025-04-20,2025-04-18,75,487.5,13.76,1,4
82348,110,1,AirFast,2025-04-14,2025-04-17,2025-04-15,25,206.25,17.71,1,1
82349,112,1,GroundCo,2025-04-15,2025-04-19,2025-04-20,10,157.5,5.87,0,5
82350,103,4,GroundCo,2025-04-15,2025-04-21,2025-04-20,50,37.5,0.96,1,5
82351,111,4,GroundCo,2025-04-15,2025-04-21,2025-04-23,75,712.5,22.05,0,8
82352,101,3,RegionalX,2025-04-15,2025-04-20,2025-04-19,75,90.0,3.34,1,4
82353,106,2,GroundCo,2025-04-15,2025-04-20,2025-04-18,40,396.0,15.11,1,3
82354,109,4,GroundCo,2025-04-16,2025-04-22,2025-04-23,50,600.0,25.3,0,7
82355,114,3,GroundCo,2025-04-16,2025-04-20,2025-04-21,20,92.0,2.75,0,5
82356,111,1,GroundCo,2025-04-16,2025-04-21,2025-04-21,40,380.0,12.59,1,5
82357,106,4,GroundCo,2025-04-16,2025-04-22,2025-04-25,100,990.0,41.64,0,9
82358,101,3,GroundCo,2025-04-16,2025-04-21,2025-04-21,25,30.0,0.88,1,5
82359,102,2,GroundCo,2025-04-17,2025-04-22,2025-04-20,50,80.0,2.22,1,3
82360,108,4,GroundCo,2025-04-17,2025-04-21,2025-04-21,75,405.0,11.22,1,4
82361,107,1,RegionalX,2025-04-17,2025-04-22,2025-04-19,100,380.0,13.1,1,2
82362,106,1,RegionalX,2025-04-17,2025-04-21,2025-04-20,50,495.0,17.43,1,3
82363,112,2,RegionalX,2025-04-18,2025-04-22,2025-04-21,100,1575.0,66.03,1,3
82364,110,1,RegionalX,2025-04-18,2025-04-22,2025-04-22,40,330.0,17.59,1,4
82365,107,2,RegionalX,2025-04-18,2025-04-21,2025-04-20,25,95.0,4.3,1,2
82366,108,4,GroundCo,2025-04-18,2025-04-24,2025-04-22,100,540.0,20.07,1,4
82367,115,3,GroundCo,2025-04-18,2025-04-22,2025-04-24,75,524.25,21.25,0,6
82368,102,3,GroundCo,2025-04-19,2025-04-24,2025-04-22,20,32.0,1.19,1,3
82369,106,1,GroundCo,2025-04-19,2025-04-25,2025-04-24,50,495.0,20.47,1,5
82370,106,4,GroundCo,2025-04-19,2025-04-25,2025-04-23,75,742.5,23.57,1,4
82371,111,1,AirFast,2025-04-19,2025-04-22,2025-04-20,10,95.0,5.22,1,1
82372,105,1,RegionalX,2025-04-19,2025-04-22,2025-04-22,100,650.0,32.72,1,3
82373,109,3,AirFast,2025-04-20,2025-04-21,2025-04-22,100,1200.0,101.4,0,2
82374,103,1,RegionalX,2025-04-20,2025-04-25,2025-04-23,10,7.5,0.25,1,3
82375,103,1,GroundCo,2025-04-20,2025-04-26,2025-04-25,25,18.75,0.64,1,5
82376,111,4,GroundCo,2025-04-21,2025-04-25,2025-04-24,10,95.0,3.42,1,3
82377,106,1,AirFast,2025-04-21,2025-04-23,2025-04-23,40,396.0,31.42,1,2
82378,114,2,RegionalX,2025-04-21,2025-04-26,2025-04-23,25,115.0,3.62,1,2
82379,110,4,GroundCo,2025-04-22,2025-04-26,2025-04-27,100,825.0,34.38,0,5
82380,113,4,GroundCo,2025-04-22,2025-04-28,2025-05-03,50,147.5,4.43,0,11
82381,101,2,GroundCo,2025-04-22,2025-04-28,2025-04-27,75,90.0,3.32,1,5
82382,109,3,RegionalX,2025-04-22,2025-04-25,2025-04-24,10,120.0,6.78,1,2
82383,102,1,GroundCo,2025-04-23,2025-04-29,2025-04-26,25,40.0,1.34,1,3
82384,113,4,GroundCo,2025-04-23,2025-04-27,2025-04-28,75,221.25,6.39,0,5
82385,105,4,RegionalX,2025-04-23,2025-04-26,2025-04-26,75,487.5,17.97,1,3
82386,115,4,RegionalX,2025-04-23,2025-04-27,2025-04-30,40,279.6,13.29,0,7
82387,105,4,RegionalX,2025-04-23,2025-04-26,2025-04-27,100,650.0,32.7,0,4
82388,113,2,AirFast,2025-04-23,2025-04-24,2025-04-24,20,59.0,3.37,1,1
82389,114,3,RegionalX,2025-04-24,2025-04-28,2025-04-27,50,230.0,10.52,1,3
82390,107,2,RegionalX,2025-04-24,2025-04-27,2025-04-28,20,76.0,2.96,0,4
82391,101,3,GroundCo,2025-04-24,2025-04-28,2025-04-27,10,12.0,0.47,1,3
82392,101,2,GroundCo,2025-04-25,2025-05-01,2025-05-02,100,120.0,3.63,0,7
82393,107,4,GroundCo,2025-04-25,2025-04-29,2025-04-28,100,380.0,11.98,1,3
82394,104,4,RegionalX,2025-04-25,2025-04-28,2025-04-29,25,11.25,0.39,0,4
82395,102,4,GroundCo,2025-04-25,2025-05-01,2025-04-28,10,16.0,0.44,1,3
82396,104,1,RegionalX,2025-04-25,2025-04-28,2025-04-27,20,9.0,0.28,1,2
82397,106,2,GroundCo,2025-04-26,2025-05-01,2025-04-29,25,247.5,10.06,1,3
82398,108,3,RegionalX,2025-04-26,2025-05-01,2025-04-28,75,405.0,18.35,1,2
82399,114,2,AirFast,2025-04-26,2025-04-27,2025-04-28,10,46.0,2.98,0,2
82400,103,4,GroundCo,2025-04-26,2025-05-01,2025-05-04,100,75.0,1.86,0,8
82401,111,2,GroundCo,2025-04-27,2025-05-03,2025-05-02,25,237.5,7.29,1,5
82402,105,3,GroundCo,2025-04-27,2025-05-01,2025-05-02,10,65.0,2.27,0,5
82403,112,4,GroundCo,2025-04-27,2025-05-03,2025-05-01,25,393.75,16.53,1,4
82404,107,4,GroundCo,2025-04-27,2025-05-03,2025-05-01,20,76.0,2.1,1,4
82405,108,4,GroundCo,2025-04-27,2025-05-02,2025-04-30,75,405.0,17.34,1,3
82406,102,4,RegionalX,2025-04-28,2025-05-03,2025-05-01,25,40.0,1.38,1,3
82407,108,2,RegionalX,2025-04-28,2025-05-01,2025-05-01,40,216.0,10.8,1,3
82408,102,3,GroundCo,2025-04-28,2025-05-02,2025-05-01,10,16.0,0.63,1,3
82409,102,4,GroundCo,2025-04-28,2025-05-04,2025-05-08,75,120.0,4.33,0,10
82410,102,3,GroundCo,2025-04-28,2025-05-04,2025-05-01,25,40.0,1.36,1,3
82411,103,3,GroundCo,2025-04-28,2025-05-02,2025-05-02,20,15.0,0.41,1,4
82412,101,4,AirFast,2025-04-29,2025-05-02,2025-04-30,75,90.0,7.18,1,1
82413,106,4,RegionalX,2025-04-29,2025-05-04,2025-05-03,25,247.5,13.46,1,4
82414,102,4,GroundCo,2025-04-29,2025-05-04,2025-05-03,75,120.0,4.5,1,4
82415,107,3,GroundCo,2025-04-29,2025-05-05,2025-05-03,10,38.0,1.39,1,4
82416,108,3,RegionalX,2025-04-29,2025-05-03,2025-05-01,50,270.0,11.11,1,2
82417,101,2,AirFast,2025-04-30,2025-05-03,2025-05-01,75,90.0,7.56,1,1
82418,102,3,GroundCo,2025-04-30,2025-05-06,2025-05-03,10,16.0,0.49,1,3
82419,110,3,GroundCo,2025-04-30,2025-05-04,2025-05-03,20,165.0,6.3,1,3
82420,110,4,GroundCo,2025-04-30,2025-05-04,2025-05-04,75,618.75,19.48,1,4
82421,101,2,RegionalX,2025-04-30,2025-05-04,2025-05-02,20,24.0,1.21,1,2
82422,115,4,GroundCo,2025-04-30,2025-05-06,2025-05-04,100,699.0,20.3,1,4
82423,115,2,RegionalX,2025-05-01,2025-05-04,2025-05-05,75,524.25,26.6,0,4
82424,111,2,GroundCo,2025-05-01,2025-05-07,2025-05-06,20,190.0,5.25,1,5
82425,112,1,GroundCo,2025-05-01,2025-05-05,2025-05-04,50,787.5,29.63,1,3
82426,105,2,GroundCo,2025-05-01,2025-05-06,2025-05-06,25,162.5,5.75,1,5
82427,103,1,RegionalX,2025-05-01,2025-05-05,2025-05-03,40,30.0,0.96,1,2
82428,105,3,GroundCo,2025-05-01,2025-05-05,2025-05-09,40,260.0,8.08,0,8
82429,104,2,GroundCo,2025-05-02,2025-05-08,2025-05-06,10,4.5,0.13,1,4
82430,104,2,GroundCo,2025-05-02,2025-05-07,2025-05-09,100,45.0,1.26,0,7
82431,108,4,GroundCo,2025-05-02,2025-05-06,2025-05-10,20,108.0,4.48,0,8
82432,107,4,AirFast,2025-05-03,2025-05-05,2025-05-04,75,285.0,15.15,1,1
82433,109,3,GroundCo,2025-05-03,2025-05-07,2025-05-07,40,480.0,15.93,1,4
82434,109,3,GroundCo,2025-05-03,2025-05-07,2025-05-06,25,300.0,12.6,1,3
82435,112,1,GroundCo,2025-05-04,2025-05-09,2025-05-09,40,630.0,27.65,1,5
82436,108,3,GroundCo,2025-05-04,2025-05-09,2025-05-08,40,216.0,7.81,1,4
82437,101,4,RegionalX,2025-05-04,2025-05-07,2025-05-07,10,12.0,0.45,1,3
82438,109,3,RegionalX,2025-05-04,2025-05-08,2025-05-07,100,1200.0,71.6,1,3
82439,112,1,GroundCo,2025-05-04,2025-05-09,2025-05-08,40,630.0,25.15,1,4
82440,102,2,AirFast,2025-05-05,2025-05-08,2025-05-07,75,120.0,9.42,1,2
82441,109,3,RegionalX,2025-05-05,2025-05-08,2025-05-09,50,600.0,29.62,0,4
82442,101,3,RegionalX,2025-05-05,2025-05-09,2025-05-09,10,12.0,0.45,1,4
82443,114,4,RegionalX,2025-05-05,2025-05-09,2025-05-07,40,184.0,8.21,1,2
82444,115,4,GroundCo,2025-05-06,2025-05-10,2025-05-11,10,69.9,2.65,0,5
82445,115,1,RegionalX,2025-05-06,2025-05-10,2025-05-10,10,69.9,3.64,1,4
82446,104,3,GroundCo,2025-05-06,2025-05-10,2025-05-10,75,33.75,0.76,1,4
82447,112,2,GroundCo,2025-05-06,2025-05-12,2025-05-15,20,315.0,14.22,0,9
82448,105,2,RegionalX,2025-05-06,2025-05-09,2025-05-10,75,487.5,20.29,0,4
82449,102,2,AirFast,2025-05-07,2025-05-08,2025-05-09,20,32.0,2.48,0,2
82450,108,1,GroundCo,2025-05-07,2025-05-12,2025-05-12,50,270.0,7.42,1,5
82451,112,1,AirFast,2025-05-07,2025-05-10,2025-05-09,20,315.0,26.37,1,2
82452,107,3,GroundCo,2025-05-07,2025-05-13,2025-05-11,50,190.0,5.97,1,4
82453,113,3,GroundCo,2025-05-07,2025-05-12,2025-05-12,75,221.25,7.57,1,5
82454,107,2,RegionalX,2025-05-07,2025-05-10,2025-05-15,50,190.0,9.22,0,8
82455,103,2,GroundCo,2025-05-08,2025-05-12,2025-05-11,10,7.5,0.22,1,3
82456,103,4,GroundCo,2025-05-08,2025-05-12,2025-05-12,40,30.0,0.77,1,4
82457,115,3,RegionalX,2025-05-08,2025-05-13,2025-05-11,75,524.25,20.81,1,3
82458,111,4,GroundCo,2025-05-08,2025-05-13,2025-05-12,100,950.0,26.35,1,4
82459,103,3,GroundCo,2025-05-08,2025-05-12,2025-05-12,25,18.75,0.53,1,4
82460,106,4,RegionalX,2025-05-08,2025-05-11,2025-05-10,100,990.0,41.6,1,2
82461,107,3,GroundCo,2025-05-09,2025-05-13,2025-05-13,10,38.0,1.48,1,4
82462,105,1,RegionalX,2025-05-09,2025-05-14,2025-05-12,50,325.0,10.53,1,3
82463,113,2,GroundCo,2025-05-09,2025-05-15,2025-05-16,40,118.0,3.59,0,7
82464,104,3,RegionalX,2025-05-09,2025-05-12,2025-05-12,100,45.0,1.01,1,3
82465,104,4,GroundCo,2025-05-09,2025-05-14,2025-05-13,50,22.5,0.44,1,4
82466,104,4,GroundCo,2025-05-09,2025-05-15,2025-05-12,10,4.5,0.11,1,3
82467,101,3,RegionalX,2025-05-10,2025-05-14,2025-05-12,20,24.0,1.09,1,2
82468,107,1,RegionalX,2025-05-10,2025-05-15,2025-05-14,40,152.0,7.43,1,4
82469,103,3,GroundCo,2025-05-10,2025-05-16,2025-05-13,20,15.0,0.39,1,3
82470,110,3,GroundCo,2025-05-10,2025-05-15,2025-05-19,25,206.25,6.2,0,9
82471,113,4,GroundCo,2025-05-11,2025-05-15,2025-05-15,50,147.5,4.76,1,4
82472,104,3,RegionalX,2025-05-11,2025-05-16,2025-05-15,25,11.25,0.26,1,4
82473,111,4,GroundCo,2025-05-11,2025-05-17,2025-05-14,75,712.5,26.16,1,3
82474,113,1,RegionalX,2025-05-11,2025-05-15,2025-05-15,10,29.5,1.37,1,4
82475,103,3,GroundCo,2025-05-11,2025-05-15,2025-05-15,50,37.5,0.88,1,4
82476,104,1,RegionalX,2025-05-11,2025-05-16,2025-05-14,40,18.0,0.53,1,3
82477,106,3,AirFast,2025-05-12,2025-05-15,2025-05-14,10,99.0,8.92,1,2
82478,112,3,AirFast,2025-05-12,2025-05-15,2025-05-13,75,1181.25,70.72,1,1
82479,109,2,RegionalX,2025-05-12,2025-05-17,2025-05-15,25,300.0,16.15,1,3
82480,113,3,GroundCo,2025-05-12,2025-05-16,2025-05-15,40,118.0,3.01,1,3
82481,115,4,GroundCo,2025-05-12,2025-05-17,2025-05-16,75,524.25,19.98,1,4
82482,113,3,GroundCo,2025-05-12,2025-05-17,2025-05-17,40,118.0,3.08,1,5
82483,104,1,GroundCo,2025-05-13,2025-05-19,2025-05-18,20,9.0,0.25,1,5
82484,102,3,GroundCo,2025-05-13,2025-05-19,2025-05-20,100,160.0,5.69,0,7
82485,109,2,GroundCo,2025-05-13,2025-05-18,2025-05-17,20,240.0,9.73,1,4
82486,107,1,AirFast,2025-05-13,2025-05-14,2025-05-15,20,76.0,4.4,0,2
82487,111,4,GroundCo,2025-05-13,2025-05-19,2025-05-20,50,475.0,20.0,0,7
82488,115,2,GroundCo,2025-05-13,2025-05-19,2025-05-18,75,524.25,20.81,1,5
82489,106,3,RegionalX,2025-05-14,2025-05-19,2025-05-17,75,742.5,26.39,1,3
82490,115,3,RegionalX,2025-05-14,2025-05-19,2025-05-17,40,279.6,9.61,1,3
82491,113,4,GroundCo,2025-05-14,2025-05-19,2025-05-19,25,73.75,1.78,1,5
82492,114,1,RegionalX,2025-05-14,2025-05-17,2025-05-16,75,345.0,12.81,1,2
82493,102,3,GroundCo,2025-05-14,2025-05-20,2025-05-18,10,16.0,0.58,1,4
82494,110,4,GroundCo,2025-05-14,2025-05-20,2025-05-18,100,825.0,29.57,1,4
82495,107,2,GroundCo,2025-05-15,2025-05-19,2025-05-23,100,380.0,11.99,0,8
82496,103,2,RegionalX,2025-05-15,2025-05-18,2025-05-19,75,56.25,2.24,0,4
82497,110,1,RegionalX,2025-05-15,2025-05-20,2025-05-19,25,206.25,7.3,1,4
82498,115,4,RegionalX,2025-05-15,2025-05-18,2025-05-17,100,699.0,34.72,1,2
82499,101,4,GroundCo,2025-05-15,2025-05-20,2025-05-20,40,48.0,1.31,1,5
82500,102,1,GroundCo,2025-05-15,2025-05-19,2025-05-18,20,32.0,1.2,1,3
82501,107,2,GroundCo,2025-05-16,2025-05-22,2025-05-20,75,285.0,10.18,1,4
82502,110,4,AirFast,2025-05-16,2025-05-19,2025-05-17,20,165.0,12.07,1,1
82503,108,4,RegionalX,2025-05-16,2025-05-21,2025-05-18,100,540.0,21.81,1,2
82504,112,4,GroundCo,2025-05-16,2025-05-21,2025-05-19,40,630.0,26.5,1,3
82505,102,3,GroundCo,2025-05-17,2025-05-21,2025-05-21,75,120.0,4.21,1,4
82506,115,1,GroundCo,2025-05-17,2025-05-21,2025-05-22,75,524.25,19.01,0,5
82507,115,2,GroundCo,2025-05-17,2025-05-22,2025-05-21,75,524.25,16.97,1,4
82508,109,2,GroundCo,2025-05-17,2025-05-22,2025-05-21,10,120.0,5.74,1,4
82509,113,2,AirFast,2025-05-18,2025-05-20,2025-05-19,75,221.25,13.39,1,1
82510,108,1,GroundCo,2025-05-18,2025-05-23,2025-05-23,100,540.0,19.82,1,5
82511,112,1,RegionalX,2025-05-18,2025-05-22,2025-05-22,40,630.0,23.15,1,4
82512,104,3,RegionalX,2025-05-19,2025-05-23,2025-05-23,75,33.75,0.89,1,4
82513,107,4,RegionalX,2025-05-19,2025-05-22,2025-05-21,25,95.0,4.54,1,2
82514,107,4,AirFast,2025-05-19,2025-05-20,2025-05-20,100,380.0,31.97,1,1
82515,110,3,GroundCo,2025-05-19,2025-05-24,2025-05-22,100,825.0,33.94,1,3
82516,110,4,GroundCo,2025-05-20,2025-05-24,2025-05-25,75,618.75,23.4,0,5
82517,111,4,GroundCo,2025-05-20,2025-05-25,2025-05-27,50,475.0,17.91,0,7
82518,103,1,GroundCo,2025-05-20,2025-05-26,2025-05-25,25,18.75,0.44,1,5
82519,114,2,GroundCo,2025-05-20,2025-05-24,2025-05-25,25,115.0,3.45,0,5
82520,109,3,RegionalX,2025-05-20,2025-05-25,2025-05-23,25,300.0,16.85,1,3
82521,108,2,GroundCo,2025-05-21,2025-05-26,2025-05-26,100,540.0,16.69,1,5
82522,103,1,GroundCo,2025-05-21,2025-05-27,2025-05-25,75,56.25,1.69,1,4
82523,115,4,GroundCo,2025-05-21,2025-05-25,2025-05-25,50,349.5,9.22,1,4
82524,103,2,GroundCo,2025-05-22,2025-05-26,2025-05-27,75,56.25,1.25,0,5
82525,114,3,AirFast,2025-05-22,2025-05-23,2025-05-23,10,46.0,3.58,1,1
82526,111,4,GroundCo,2025-05-22,2025-05-28,2025-05-27,10,95.0,2.8,1,5
82527,113,4,GroundCo,2025-05-23,2025-05-27,2025-05-28,75,221.25,7.84,0,5
82528,109,4,GroundCo,2025-05-23,2025-05-27,2025-05-28,75,900.0,40.7,0,5
82529,107,3,AirFast,2025-05-23,2025-05-24,2025-05-25,75,285.0,20.65,0,2
82530,112,2,GroundCo,2025-05-23,2025-05-28,2025-05-27,20,315.0,9.65,1,4
82531,112,4,AirFast,2025-05-23,2025-05-25,2025-05-24,40,630.0,40.91,1,1
82532,106,4,AirFast,2025-05-23,2025-05-24,2025-05-24,25,247.5,15.48,1,1
82533,103,2,GroundCo,2025-05-24,2025-05-30,2025-05-27,50,37.5,1.16,1,3
82534,107,2,AirFast,2025-05-24,2025-05-26,2025-05-25,40,152.0,8.54,1,1
82535,114,4,RegionalX,2025-05-24,2025-05-27,2025-05-27,25,115.0,5.28,1,3
82536,102,3,GroundCo,2025-05-24,2025-05-28,2025-05-28,50,80.0,2.29,1,4
82537,114,4,AirFast,2025-05-25,2025-05-27,2025-05-26,40,184.0,14.19,1,1
82538,102,4,GroundCo,2025-05-25,2025-05-29,2025-05-28,100,160.0,5.96,1,3
82539,113,3,RegionalX,2025-05-25,2025-05-29,2025-05-29,75,221.25,7.71,1,4
82540,110,2,RegionalX,2025-05-25,2025-05-30,2025-05-28,40,330.0,16.58,1,3
82541,105,1,GroundCo,2025-05-25,2025-05-31,2025-05-28,100,650.0,24.6,1,3
82542,106,1,RegionalX,2025-05-26,2025-05-30,2025-05-30,20,198.0,7.89,1,4
82543,109,4,GroundCo,2025-05-26,2025-06-01,2025-06-03,20,240.0,9.78,0,8
82544,105,4,RegionalX,2025-05-26,2025-05-29,2025-05-29,20,130.0,4.92,1,3
82545,112,1,GroundCo,2025-05-26,2025-05-31,2025-05-29,40,630.0,19.59,1,3
82546,102,1,GroundCo,2025-05-26,2025-06-01,2025-05-31,100,160.0,5.68,1,5
82547,104,1,GroundCo,2025-05-27,2025-05-31,2025-06-01,75,33.75,0.72,0,5
82548,104,4,GroundCo,2025-05-27,2025-06-01,2025-05-30,40,18.0,0.33,1,3
82549,109,3,GroundCo,2025-05-27,2025-05-31,2025-06-01,10,120.0,4.68,0,5
82550,104,1,GroundCo,2025-05-27,2025-05-31,2025-05-30,50,22.5,0.46,1,3
82551,107,4,GroundCo,2025-05-27,2025-06-02,2025-05-30,20,76.0,2.5,1,3
82552,109,4,GroundCo,2025-05-28,2025-06-03,2025-06-02,50,600.0,21.6,1,5
82553,105,2,GroundCo,2025-05-28,2025-06-01,2025-06-02,40,260.0,9.46,0,5
82554,101,2,RegionalX,2025-05-28,2025-06-02,2025-05-30,100,120.0,6.31,1,2
82555,106,3,GroundCo,2025-05-29,2025-06-02,2025-06-01,75,742.5,21.07,1,3
82556,104,1,GroundCo,2025-05-29,2025-06-03,2025-06-03,50,22.5,0.57,1,5
82557,106,1,RegionalX,2025-05-29,2025-06-01,2025-06-02,100,990.0,36.03,0,4
82558,113,2,GroundCo,2025-05-30,2025-06-04,2025-06-03,40,118.0,2.85,1,4
82559,106,2,GroundCo,2025-05-30,2025-06-04,2025-06-02,100,990.0,30.7,1,3
82560,112,2,GroundCo,2025-05-30,2025-06-03,2025-06-02,100,1575.0,72.55,1,3
